Project Name,Package Name,Type Name,Method Name,Code Smell
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initSingleIndex,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initSingleIndex,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initSingleIndex,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initAliasWrite,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initAliasWrite,Long Parameter List
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initAliasWrite,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initAliasWrite,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestService,initAliasWrite,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQuery,ScrollQuery,Long Parameter List
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SearchRequestBuilder,excludeSource,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SearchRequestBuilder,assemble,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SearchRequestBuilder,assembleBody,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SearchRequestBuilder,assembleBody,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleHttpRetryPolicy,retry,Missing default
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRetry,retry,Missing default
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRequest,SimpleRequest,Long Parameter List
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRequest,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRequest,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRequest,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleRequest,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SimpleResponse,getHeaders,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testNoAlias,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testOneAliasWithQuery,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testOneAliasWithQuery,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testTwoAliases,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testTwoAliasesWithQuery,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ApplyAliasMetaDataTest,testTwoAliasesWithQuery,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorExtractorTest,extractErrorWithCause,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorExtractorTest,extractErrorWithCause,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorExtractorTest,extractErrorV5,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorExtractorTest,extractErrorV5,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorExtractorTest,extractErrorV2,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorUtilsTest,testInvalidXContent,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorUtilsTest,testInvalidRequest,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ErrorUtilsTest,testInvalidRequest,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testEmpty,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testEmpty,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testEmpty,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testShardPartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testShardPartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testShardPartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testShardPartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,FindPartitionsTest,testSlicePartitions,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyValidHeader,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyValidHeader,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyArrayValues,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyArrayValues,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyMultiValues,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,HeaderProcessorTest,testApplyMultiValues,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,getTestMapping,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritable,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritable,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializable,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializable,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritableWithSlice,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testWritableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializableWithSlice,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testSerializableWithSlice,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testNonDuplicationOfConfiguration,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,PartitionDefinitionTest,testNonDuplicationOfConfiguration,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,QueryBuilderTestUtils,printQueryBuilder,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ResourceTest,assumeTyped,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ResourceTest,assumeTypeless,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ResourceTest,testURiEscaping,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentSuccess,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentSuccess,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentSuccess,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentSuccess,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentSuccess,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentSuccess,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentFailure,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentFailure,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentFailure,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentFailure,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentFailure,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentFailure,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentWeirdness,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentWeirdness,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostDocumentWeirdness,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentWeirdness,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentWeirdness,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testPostTypelessDocumentWeirdness,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount5x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount5x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount5x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount5x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount6x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount6x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount6x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount6x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount6x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7x,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7xBadRelation,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7xBadRelation,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7xBadRelation,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7xBadRelation,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testCount7xBadRelation,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfo,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfo,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfo,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfo,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterTooOld,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterTooOld,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterTooOld,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithoutRequiredHeaders,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithoutRequiredHeaders,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithoutRequiredHeaders,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithoutRequiredHeaders,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterNotProvidingUUID,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterNotProvidingUUID,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterNotProvidingUUID,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterProvidingUUID,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterProvidingUUID,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testMainInfoWithClusterProvidingUUID,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testScroll,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestClientTest,testScroll,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,setup,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,setup,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,setup,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,setup,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,setup,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentOnlyOneTask,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentOptimalNumberOfTasks,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentDividingTasks,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentDividingTasks,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentDividingTasks,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup1,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup1,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup2,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup2,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup3,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup3,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup4,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup4,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup11,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup11,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup12,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentRemainderTasksGroup12,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentMoreTasksThanNeeded,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestServiceTest,testAssignmentMoreTasksThanNeeded,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,test,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepository,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,testFrozen,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,ScrollQueryTest,mockRepositoryFrozenIndex,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,SearchRequestBuilderTest,testPreference,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestUtils,waitForYellow,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestUtils,exists,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestUtils,exists,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest,RestUtils,exists,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,BoolQueryBuilder,toJson,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,ConstantScoreQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,FilteredQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryBuilder,toString,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,toJson,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,equals,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,equals,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,equals,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,equals,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryStringQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryUtils,parseQuery,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,QueryUtils,isExplicitlyRequested,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,SimpleQueryParser,applyURIParameter,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,SimpleQueryParser,applyURIParameter,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,TermQueryBuilder,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomQuery,Missing default
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomFilteredQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomRawQueryStringQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomBoolQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomBoolQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomBoolQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RandomQueryBuilders,randomBoolQuery,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.rest.query,RawQueryBuilderTest,testEquals,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,EsToken,Long Parameter List
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,equals,Complex Method
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,hashCode,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,EsToken,toString,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUser,getEsToken,Complex Conditional
elasticsearch-hadoop,org.elasticsearch.hadoop.security,KeystoreWrapper,build,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,KeystoreBuilder,build,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,LoginUtil,getAppConfigurationEntry,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,LoginUtil,getAppConfigurationEntry,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,KerberosPasswordConfiguration,getAppConfigurationEntry,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,KerberosKeytabConfiguration,getAppConfigurationEntry,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,UserProvider,create,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,getEsToken,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,getEsToken,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,getEsToken,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,getEsToken,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,JdkUserTest,addEsToken,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.security,KeystoreWrapperTest,testStoreLoad,Magic Number
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.builder,AbstractValueReader,endField,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.builder,AbstractValueReader,endField,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.builder,ContentBuilder,value,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.builder,FilteringValueWriter,setSettings,Long Statement
elasticsearch-hadoop,org.elasticsearch.hadoop.serialization.builder,JdkValueReader,readValue,Complex Method
