Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.ext.exasol.model,QueryTransformerFetchAll,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.lock,ExasolLock,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.exasol.model.lock,ExasolLockItem,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.lock,ExasolLockManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.lock,ExasolLockManager,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.model.plan,ExasolPlanNode,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.exasol.model.plan,ExasolQueryPlanner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolConnectionGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,PriorityListProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolRoleGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolSchemaGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolScriptGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolSecurityPolicy,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolSystemGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolTableGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolTableGrant,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolUser,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolViewGrant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.model.security,ExasolViewGrant,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.exasol.tasks,ExasolToolTableTruncate,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.tasks,ExasolToolTableTruncateSettings,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.tools,ExasolJDBCObjectSimpleCacheLiterals,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.tools,ExasolUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolConnectionConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolConsumerGroupConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolForeignKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolIndexConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolPrimaryKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolPriorityGroupConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolRoleConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolSchemaConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolUserConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.config,ExasolUserQueryPassword,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.editors,ExasolLockEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.editors,ExasolLockEditor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.editors,ExasolServerSessionEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.editors,ExasolSourceViewEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui,ExasolActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.ui,ExasolUIConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.ui,ExasolUIConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.internal,ExasolMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolBaseTableToolDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolExportTableToolCommandHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolExportTableToolDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolExportTableToolDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolImportTableToolCommandHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolImportTableToolDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools,ExasolImportTableToolDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.views,ExasolConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.edit,FireBirdProcedureManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.edit,FireBirdTableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.edit,FireBirdTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird,FireBirdDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdDatabaseTrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdDatabaseTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdDataSource,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdDataTypeCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdInsertReplaceMethod,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdMetaModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdProcedure,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdSequence,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdSQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdTable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdTableBase,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdColumnIncrementValueValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdTableTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.firebird.model,FireBirdView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.firebird.model.plan,FireBirdPlanAnalyser,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJAdapterFactory,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJFormatter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJFormatterSettingsPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.format.sqlworkbenchj,SQLWorkbenchJFormatterSettingsPage,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.data,GenericTimestampValueHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.data,GenericValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericForeignKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericIndexManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericPrimaryKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericProcedureManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericSequenceManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericTriggerManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.edit,GenericViewManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic,GenericConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic,GenericConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.generic,GenericDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic,GenericMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.model,ConstraintKeysCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,ForeignKeyInfo,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,ForeignKeysCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericCatalog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericContainerTrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericContainerTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSource,Unexploited Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSource,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSource,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSource,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSource,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,TableTypeCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSourceInfo,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSourceObjectContainer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataSourceObjectContainer,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataTypeArray,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataTypeArray,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericDataTypeCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericExecutionContext,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericObjectContainer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericObjectContainer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,ContainerTriggerCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSequenceCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSynonymCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericPackage,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericPackage,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericProcedure,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericProcedure,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericProcedure,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericProcedureParameter,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSchema,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSchema,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericScriptObject,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericScriptObject,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSQLDialect,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericSQLDialect,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericStructContainer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericStructureAssistant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericStructureAssistant,Unexploited Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericStructureAssistant,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,ObjectReference,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,TableReference,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,TableReference,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,ProcedureReference,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,ProcedureReference,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableBase,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableBase,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableBase,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableConstraint,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableConstraintColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableForeignKey,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableForeignKeyColumnTable,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableForeignKeyColumnTable,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableIndex,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableIndexColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableTrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTableType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericUniqueKey,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericUniqueKey,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,GenericUtils,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,IndexCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,TableCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model,TableTriggerCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model.meta,GenericMetaModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model.meta,GenericMetaModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.model.meta,GenericMetaModelDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.generic.editors,GenericSourceViewEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.internal,GenericMessages,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.internal,GenericMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.generic.views,GenericConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.views,GenericTableForeignKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.views,GenericTableIndexConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.generic.views,GenericTablePrimaryKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.edit,GreenplumFunctionManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.edit,GreenplumSchemaManager,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.edit,GreenplumSchemaManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.edit,GreenplumExternalTableManager2Test,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.edit,GreenplumTableManagerTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum,GreenplumDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumExternalTable,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,ExternalTableFormatTypeProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumCharacterSetProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,ExternalTableUriLocationsRenderer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumMaterializedView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumTableCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumFunctionsCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumSchemaCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,PostgreServerGreenplum,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumExternalTableTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumExternalTableTest,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumExternalTableUriLocationsHandlerTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumFunctionTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumTableTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,GreenplumWithClauseBuilderTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.greenplum.model,PostgreServerGreenplumTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.backup,JDBCDatabaseH2BackupHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.edit,H2ConstraintManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.edit,H2RoutineAliasManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.edit,H2TableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2,H2DataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2DataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2DataSource,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2MetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2SequenceFieldsValueValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2SQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2.model,H2Table,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2gis.data,H2GISGeometryValueHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.h2gis.data,H2GISValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2gis,H2GISDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.h2gis.model,H2GISDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.edit,HANASchemaManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.edit,HANATableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.edit,HANATableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana,HANADataSourceProvider,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana,HANADataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model.data,HANAGeometryValueHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.hana.model.data,HANAValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model.data.wkb,HANAWKBParserException,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model.data.wkb,HANAWKBWriterException,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANADataSource,Multifaceted Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANADataSource,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.hana.model,DummyObject,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAInplaceTableTypeColumn,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAMetaModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAProcedure,Multifaceted Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAProcedureParameter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAStructureAssistant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANASynonym,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANASysViewColumn,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANASysViewColumn,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANATable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,GeometryInfo,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANATrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANAView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model,HANADialectTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.model.plan,HANAPlanAnalyser,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.hana.model.plan,HANAPlanNode,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.hana.ui.config,HANASchemaConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hana.ui.internal,HANAMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.hana.ui.views,HANAConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model.edit,HiveIndexManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model.edit,HiveTableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model.edit,HiveTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveDataSourceInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveIndex,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveSQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveTable,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.hive.model,HiveTable,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.hive.model,IndexCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model.jdbc,HiveJdbcFactory,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hive.model.jdbc,HiveResultSetMetaDataImpl,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hsqldb.model,HSQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hsqldb.model,HSQLMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hsqldb.model,HSQLSynonym,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.hsqldb.model.plan,HSQLQueryPlanner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config,Activator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.import_config,ImportConfigMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards,ConfigImportWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards,ImportConnectionInfo,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards,ImportDriverInfo,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.custom,ConfigImportWizardCustom,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.custom,ConfigImportWizardPageCustomConnections,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.custom,ConfigImportWizardPageCustomSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.dbvis,ConfigImportWizardDbvis,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.dbvis,ConfigImportWizardPageDbvis,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.dbvis,ConfigImportWizardPageDbvis,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.navicat,ConfigImportWizardPageNavicatConnections,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.squirrel,ConfigImportWizardPageSquirrel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.squirrel,ConfigImportWizardPageSquirrel,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.squirrel,ConfigImportWizardSquirrel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.informix.model,InformixMetaModel,Unutilized Abstraction
