Project Name,Package Name,Type Name,Method Name,Code Smell
dbeaver,org.jkiss.dbeaver.ext.trino.model,TrinoMetaModel,getTableDDL,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.edit,AbstractLockEditor,createEditorControl,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphNodeEditPart,refreshVisuals,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphNodeEditPart,refreshVisuals,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphNodeEditPart,refreshVisuals,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockManagerViewer,LockManagerViewer,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockManagerViewer,LockManagerViewer,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockManagerViewer,LockManagerViewer,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockManagerViewer,fillCustomActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockListControl,fillCustomActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LockTable,getDataLoadTimeout,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LockTable,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LockTable,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LoadLocksService,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,KillSessionByLockService,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LockTableDetail,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LoadLockDetailService,evaluate,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,ERDExportSVG,exportDiagram,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,ERDExportSVG,paintDiagram,Complex Method
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GdiFont,GdiFont,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createSWTGraphics,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createSWTGraphics,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,checkState,Complex Conditional
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,checkState,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,checkState,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,checkState,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,clipRect,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawArc,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,fillArc,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawTextLayout,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawImage,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawRoundRectangle,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,fillRoundRectangle,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawString,Complex Method
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawString,Long Identifier
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawString,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawString,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,drawString,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,setClipAbsolute,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,setFont,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,fillGradient,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createPathAWT,Complex Method
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createPathAWT,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createPathAWT,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createPathAWT,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,setAlpha,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Complex Method
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,createStroke,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,clipPath,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,createDialogArea,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,createDialogArea,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,navigateLink,Complex Method
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,navigateLink,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,navigateLink,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayDialog,navigateLink,Missing default
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayHandler,showTipOfTheDayDialog,Long Identifier
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayHandler,showTipOfTheDayDialog,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayHandler,showTipOfTheDayDialog,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,TipOfTheDayInitializer,initializeWorkbenchWindow,Magic Number
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,TipOfTheDayInitializer,isTipsEnabled,Long Statement
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,TipsXmlHandler,startElement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaConstraintManager,addObjectModifyActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaConstraintManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaFlexTableManager,createDatabaseObject,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaFlexTableManager,createDatabaseObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,createDatabaseObject,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Complex Conditional
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaProjectionColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,createDatabaseObject,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addObjectCreateActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addObjectRenameActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addObjectRenameActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addObjectModifyActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaSequenceManager,addSequenceOptions,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectModifyActions,Complex Conditional
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectModifyActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectModifyActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectRenameActions,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaTableColumnManager,addObjectRenameActions,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,QueryTransformerLimitVertica,isLimitApplicable,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaChangeUserPasswordManager,changeUserPassword,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaConstraint,VerticaConstraint,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaConstraint,getCheckConstraintDefinition,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaConstraint,isEnabled,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,resolveDataKind,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,resolveDataKind,Missing default
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,openConnection,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,initializeRemoteInstance,Complex Conditional
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,initializeRemoteInstance,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,initializeRemoteInstance,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,checkForPasswordWillExpireWarning,Complex Conditional
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,checkForPasswordWillExpireWarning,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,checkForPasswordWillExpireWarning,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,isChildCommentColumnAvailable,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaDataSource,avoidCommentsReading,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableColumnLoadStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareTableColumnLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,createTableColumnImpl,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,createTableColumnImpl,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,getProcedureDDL,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,getProcedureDDL,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareSequencesLoadStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,createSequenceImpl,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareUniqueConstraintsLoadStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,prepareUniqueConstraintsLoadStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,createConstraintImpl,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaMetaModel,createConstraintImpl,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getNodeState,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getNodeAddress,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getNodeAddressFamily,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getExportAddress,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getExportAddressFamily,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getCatalogPath,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getNodeType,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,isEphemeral,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getStandingInFor,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getLastMsgFromNodeAt,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaNode,getNodeDownSince,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getBaseName,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getOwnerName,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getAnchorTableName,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getNodeName,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,isPreJoin,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getCreateType,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getSegmentExpression,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getSegmentRange,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,isSuperProjection,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,isKeyConstraintProjection,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,isHasExpressions,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,isIsAggregateProjection,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getAggregateType,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjection,getDescription,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjectionColumn,VerticaProjectionColumn,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaProjectionColumn,getDescription,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,collectObjectStatistics,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,prepareLookupStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,prepareLookupStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,prepareChildrenStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,prepareLookupStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSchema,prepareLookupStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,ProjectionCache,prepareLookupStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,ProjectionCache,prepareLookupStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,ProjectionCache,prepareChildrenStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,UDFCache,prepareLookupStatement,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,UDFCache,prepareLookupStatement,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,VerticaSequence,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,VerticaSequence,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getIdentityTableName,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getLastValue,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getMinValue,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getMaxValue,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getIncrementBy,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getCacheCount,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,isCycle,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getDescription,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getObjectDefinitionText,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSequence,getObjectDefinitionText,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSQLDialect,extendRules,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,getSupportedObjectTypes,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findObjectsByMask,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findObjectsByMask,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findObjectsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTablesAndViewsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findSequencesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findConstraintsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Complex Method
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Long Parameter List
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findProjectionsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findNodesByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findNodesByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findNodesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findNodesByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findTableColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,findViewColumnsByMask,Magic Number
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaStructureAssistant,resolveObject,Long Statement
dbeaver,org.jkiss.dbeaver.ext.vertica.model,VerticaSystemTable,isSuperUserOnly,Magic Number
