Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTable,2,0,12,9,46,12,0,0,0.4166666666666667,0,4
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTableConstraint,4,0,15,13,56,15,0,0,0.3333333333333333,8,4
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTableConstraintColumn,0,0,2,2,11,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTableIndex,0,0,3,3,14,3,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTableIndexColumn,0,0,3,3,14,3,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTrigger,5,0,16,13,64,16,0,0,0.4375,0,2
dbeaver,org.jkiss.dbeaver.model.impl.struct,TriggerTimingListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,TriggerTypeListProvider,0,0,2,2,8,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,AbstractTriggerColumn,0,0,2,2,11,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.impl.struct,ContextDefaultObjectsReader,8,0,9,9,100,24,0,0,0.0,2,12
dbeaver,org.jkiss.dbeaver.model.impl.struct,DirectObjectReference,1,0,2,2,13,2,0,1,0.0,0,3
dbeaver,org.jkiss.dbeaver.model.impl.struct,RelationalObjectType,14,14,1,0,22,1,0,1,0.0,21,3
dbeaver,org.jkiss.dbeaver.model.logical,DBSLogicalCatalog,1,0,2,2,12,2,0,1,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.logical,DBSLogicalDataSource,6,0,12,12,49,12,0,0,0.3333333333333333,9,1
dbeaver,org.jkiss.dbeaver.model.logical,DBSLogicalEntity,2,0,4,4,19,4,0,1,0.5,0,0
dbeaver,org.jkiss.dbeaver.model.logical,DBSLogicalObject,4,2,2,2,15,2,3,0,1.0,0,0
dbeaver,org.jkiss.dbeaver.model.logical,DBSLogicalSchema,1,0,2,2,12,2,0,1,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.messages,ModelMessages,208,207,1,0,215,1,0,0,0.0,102,0
dbeaver,org.jkiss.dbeaver.model.meta,IPropertyCacheValidator,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.meta,IPropertyValueListProvider,0,0,2,0,7,2,0,0,-1.0,2,0
dbeaver,org.jkiss.dbeaver.model.meta,IPropertyValueTransformer,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.meta,IPropertyValueValidator,0,0,1,0,6,1,0,0,-1.0,2,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNBrowseSettings,0,0,7,0,12,7,0,0,-1.0,10,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNContainer,0,0,3,0,8,3,5,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNDatabaseFolder,1,0,17,14,73,20,0,2,0.47058823529411764,3,4
dbeaver,org.jkiss.dbeaver.model.navigator,DBNDatabaseItem,2,0,10,7,48,11,0,2,0.2,1,4
dbeaver,org.jkiss.dbeaver.model.navigator,DBNDatabaseNode,8,0,54,32,851,208,4,1,0.16666666666666666,61,22
dbeaver,org.jkiss.dbeaver.model.navigator,PropertyValueReader,4,0,2,1,19,2,0,0,0.0,1,3
dbeaver,org.jkiss.dbeaver.model.navigator,DBNDatabaseObject,1,0,14,11,71,19,0,2,0.5,1,4
dbeaver,org.jkiss.dbeaver.model.navigator,DBNDataSource,3,0,31,28,177,51,0,2,0.22580645161290322,10,9
dbeaver,org.jkiss.dbeaver.model.navigator,DBNEmptyNode,0,0,9,9,32,9,0,1,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.navigator,DBNEvent,6,2,7,7,39,7,0,0,0.0,19,1
dbeaver,org.jkiss.dbeaver.model.navigator,DBNLazyNode,0,0,1,0,6,1,2,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNLegacyUtils,1,0,5,3,145,41,0,0,1.0,1,8
dbeaver,org.jkiss.dbeaver.model.navigator,DBNLocalFolder,1,0,32,29,186,56,0,1,0.21875,6,8
dbeaver,org.jkiss.dbeaver.model.navigator,DBNModel,14,1,39,29,570,141,0,0,0.1794871794871795,32,24
dbeaver,org.jkiss.dbeaver.model.navigator,NodePath,3,0,3,2,16,3,0,0,0.0,1,1
dbeaver,org.jkiss.dbeaver.model.navigator,EventProcessingJob,0,0,2,0,41,7,0,0,-1.0,0,4
dbeaver,org.jkiss.dbeaver.model.navigator,DBNModelExtender,0,0,1,0,6,1,0,0,-1.0,1,1
dbeaver,org.jkiss.dbeaver.model.navigator,DBNNode,2,0,46,37,253,70,6,0,0.5217391304347826,136,10
dbeaver,org.jkiss.dbeaver.model.navigator,DBNNodeExtendable,0,0,3,0,8,3,2,0,-1.0,1,1
dbeaver,org.jkiss.dbeaver.model.navigator,DBNNodeWithResource,0,0,4,0,13,4,1,0,-1.0,4,1
dbeaver,org.jkiss.dbeaver.model.navigator,DBNObjectNode,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNProject,3,0,30,24,245,64,0,2,0.16666666666666666,17,11
dbeaver,org.jkiss.dbeaver.model.navigator,DBNProjectDatabases,4,0,31,27,325,82,0,1,0.3225806451612903,3,13
dbeaver,org.jkiss.dbeaver.model.navigator,DBNResource,10,1,52,37,468,113,1,1,0.09615384615384616,17,13
dbeaver,org.jkiss.dbeaver.model.navigator,DBNRoot,3,0,26,25,170,49,0,1,0.4230769230769231,1,10
dbeaver,org.jkiss.dbeaver.model.navigator,DBNStreamData,0,0,3,0,11,3,1,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.navigator,DBNUtils,3,0,19,17,191,57,0,0,0.631578947368421,41,19
dbeaver,org.jkiss.dbeaver.model.navigator,NodeNameComparator,1,0,1,1,6,1,0,0,0.0,2,2
dbeaver,org.jkiss.dbeaver.model.navigator,NodeFolderComparator,1,0,1,1,8,1,0,0,0.0,2,2
dbeaver,org.jkiss.dbeaver.model.navigator,INavigatorListener,0,0,1,0,9,1,0,0,-1.0,2,1
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBFNavigatorExtender,0,0,1,1,11,3,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBNFileSystem,3,0,25,22,152,45,0,0,0.32,3,12
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBNFileSystemRoot,3,0,13,11,59,14,0,1,0.46153846153846156,4,7
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBNFileSystems,2,0,26,21,200,51,0,0,0.5384615384615384,5,16
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBNPath,3,0,15,12,68,19,0,1,0.26666666666666666,1,5
dbeaver,org.jkiss.dbeaver.model.navigator.fs,DBNPathBase,7,0,41,31,341,82,2,0,0.2682926829268293,8,10
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeDescriptor,1,0,3,3,17,3,0,2,0.0,1,3
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeFolder,12,0,26,23,181,45,0,1,0.07692307692307693,8,12
dbeaver,org.jkiss.dbeaver.model.navigator.meta,ItemType,3,0,4,3,19,4,0,0,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeIcon,4,0,5,5,30,5,0,0,0.4,1,3
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeItem,8,0,14,11,132,32,1,1,0.0,10,6
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeNode,15,0,30,27,261,70,3,0,0.1,20,11
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeNodeHandler,3,0,4,4,24,4,0,0,0.0,6,0
dbeaver,org.jkiss.dbeaver.model.navigator.meta,DBXTreeObject,3,0,10,9,47,12,0,1,0.0,4,4
dbeaver,org.jkiss.dbeaver.model.navigator.registry,DBNModelExtenderDescriptor,4,0,6,5,33,7,0,0,0.0,1,2
dbeaver,org.jkiss.dbeaver.model.navigator.registry,DBNRegistry,5,1,3,2,50,13,0,0,0.6666666666666666,3,5
dbeaver,org.jkiss.dbeaver.model.net,DBWConfigProvider,0,0,0,0,5,0,0,1,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.net,DBWForwarder,0,0,1,0,6,1,1,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.net,DBWHandlerConfiguration,11,2,40,37,207,54,0,0,0.0,53,7
dbeaver,org.jkiss.dbeaver.model.net,DBWHandlerConfigurator,0,0,1,0,6,1,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.model.net,DBWHandlerDescriptor,0,0,8,0,22,8,0,0,-1.0,4,0
dbeaver,org.jkiss.dbeaver.model.net,DBWHandlerRegistry,0,0,4,0,9,4,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.net,DBWNetworkHandler,0,0,3,0,20,3,2,0,-1.0,1,4
dbeaver,org.jkiss.dbeaver.model.net,DBWNetworkProfile,3,1,12,11,127,34,0,0,0.25,7,9
dbeaver,org.jkiss.dbeaver.model.net,DBWNetworkProfileProvider,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.net,DBWTunnel,0,0,4,0,10,4,0,1,-1.0,1,2
dbeaver,org.jkiss.dbeaver.model.net,DBWUtils,1,1,2,2,31,8,0,0,1.0,5,2
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPreferenceListener,3,0,5,4,23,5,0,0,-1.0,11,1
dbeaver,org.jkiss.dbeaver.model.preferences,PreferenceChangeEvent,3,0,4,4,20,4,0,0,0.0,12,0
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPreferenceMap,0,0,2,0,4,2,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPreferenceStore,0,0,32,0,34,32,0,0,-1.0,213,1
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPropertyDescriptor,0,0,12,0,36,12,0,0,-1.0,49,0
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPropertyManager,0,0,2,0,7,2,0,1,-1.0,3,1
dbeaver,org.jkiss.dbeaver.model.preferences,DBPPropertySource,0,0,8,0,13,8,1,0,-1.0,14,1
dbeaver,org.jkiss.dbeaver.model.preferences,DBPSettingsSection,0,0,19,0,21,19,0,0,-1.0,3,1
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMAdminCursorFilter,3,0,5,5,24,5,0,0,0.0,0,3
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMAdminEventCriteria,2,0,5,5,20,5,0,0,0.0,1,1
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMCursorFilter,3,0,4,4,19,4,0,0,0.0,4,2
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMDateRange,2,0,3,3,14,3,0,0,0.0,1,0
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMEventCriteria,14,0,37,37,130,37,0,0,0.3783783783783784,6,1
dbeaver,org.jkiss.dbeaver.model.qm.filters,QMQueryFilter,2,0,3,3,14,3,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMConnectionInfo,26,0,50,48,321,75,0,1,0.1,5,8
dbeaver,org.jkiss.dbeaver.model.qm.meta,Builder,14,0,16,16,77,16,0,0,1.0,2,4
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMObject,7,0,18,12,73,19,5,0,0.16666666666666666,3,2
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMProjectInfo,9,0,14,13,67,14,0,0,0.2857142857142857,2,2
dbeaver,org.jkiss.dbeaver.model.qm.meta,Builder,4,0,6,6,27,6,0,0,1.0,0,0
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMStatementExecuteInfo,11,0,22,18,120,28,0,1,0.0,5,4
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMStatementInfo,4,0,9,8,44,9,0,1,0.2222222222222222,4,3
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMTransactionInfo,4,0,11,8,64,17,0,1,0.2727272727272727,4,4
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMTransactionSavepointInfo,7,0,17,13,88,25,0,1,0.17647058823529413,5,4
dbeaver,org.jkiss.dbeaver.model.qm.meta,QMMUserInfo,2,0,3,3,14,3,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.qm,QMConfigurationProvider,0,0,1,0,3,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.qm,QMConstants,17,17,0,0,22,0,0,0,-1.0,6,0
dbeaver,org.jkiss.dbeaver.model.qm,QMDisposable,0,0,1,0,3,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.qm,QMEvent,0,0,2,0,4,2,2,0,-1.0,6,0
dbeaver,org.jkiss.dbeaver.model.qm,QMEventBrowser,0,0,1,0,6,1,0,0,-1.0,3,1
dbeaver,org.jkiss.dbeaver.model.qm,QMEventCursor,0,0,5,0,10,5,2,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.qm,QMEventFilter,0,0,1,0,6,1,0,0,-1.0,5,1
dbeaver,org.jkiss.dbeaver.model.qm,QMExecutionHandler,0,0,20,0,25,20,1,0,-1.0,4,2
dbeaver,org.jkiss.dbeaver.model.qm,QMInformer,0,0,2,2,7,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.qm,QMMCollector,0,0,1,0,6,1,0,1,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.qm,QMMetaEvent,3,0,6,6,28,6,0,1,0.0,5,1
dbeaver,org.jkiss.dbeaver.model.qm,QMMetaEventEntity,4,0,5,5,27,5,0,1,0.0,0,2
dbeaver,org.jkiss.dbeaver.model.qm,QMMetaListener,0,0,1,0,9,1,0,0,-1.0,4,1
dbeaver,org.jkiss.dbeaver.model.qm,QMRegistry,0,0,7,0,12,7,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.qm,QMSessionInfo,3,0,4,4,19,4,0,0,0.0,1,0
dbeaver,org.jkiss.dbeaver.model.qm,QMSessionProvider,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.qm,QMTransactionState,4,0,5,4,27,5,0,0,0.0,5,0
dbeaver,org.jkiss.dbeaver.model.qm,QMTranslationHistoryItem,4,0,12,12,56,12,0,0,0.16666666666666666,1,1
dbeaver,org.jkiss.dbeaver.model.qm,QMTranslationHistoryManager,0,0,2,0,13,2,0,0,-1.0,2,3
dbeaver,org.jkiss.dbeaver.model.qm,QMUtils,5,0,28,28,224,54,0,0,0.42857142857142855,32,19
dbeaver,org.jkiss.dbeaver.model.qm,ListCursorImpl,2,0,6,6,26,7,0,1,0.3333333333333333,0,2
dbeaver,org.jkiss.dbeaver.model.qm,EmptyCursorImpl,0,0,5,5,16,5,0,1,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.rm,RMConstants,13,0,0,0,18,0,0,0,-1.0,57,0
dbeaver,org.jkiss.dbeaver.model.rm,RMController,0,0,23,0,103,23,0,0,-1.0,2,0
dbeaver,org.jkiss.dbeaver.model.rm,RMControllerProvider,0,0,2,0,7,2,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.rm,RMEvent,4,0,7,7,31,7,0,0,0.0,2,1
dbeaver,org.jkiss.dbeaver.model.rm,RMEventListener,0,0,1,0,3,1,0,0,-1.0,1,1
dbeaver,org.jkiss.dbeaver.model.rm,RMEventManager,2,0,3,3,23,4,0,0,0.0,0,3
dbeaver,org.jkiss.dbeaver.model.rm,RMObject,2,0,12,12,68,20,2,0,0.25,0,1
dbeaver,org.jkiss.dbeaver.model.rm,RMProject,8,0,26,26,108,29,0,1,0.23076923076923078,4,4
dbeaver,org.jkiss.dbeaver.model.rm,TimeRenderer,0,0,1,1,8,2,0,0,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.rm,RMResource,5,0,13,13,50,13,0,1,0.46153846153846156,1,0
dbeaver,org.jkiss.dbeaver.model.rm,RMResourceChange,3,0,8,8,33,8,0,0,0.25,0,0
dbeaver,org.jkiss.dbeaver.model.rm,RMResourceType,6,0,15,15,57,15,0,0,0.13333333333333333,1,1
dbeaver,org.jkiss.dbeaver.model.rm,RMUtils,2,2,10,10,110,25,0,0,0.5,3,9
dbeaver,org.jkiss.dbeaver.model.runtime,AbstractJob,10,1,17,6,186,37,1,0,0.17647058823529413,26,11
dbeaver,org.jkiss.dbeaver.model.runtime,JobCanceler,1,0,2,1,28,4,0,0,0.0,0,3
dbeaver,org.jkiss.dbeaver.model.runtime,BaseProgressMonitor,1,0,10,9,29,10,1,1,1.0,0,2
dbeaver,org.jkiss.dbeaver.model.runtime,BlockCanceler,1,0,1,1,23,2,0,0,0.0,3,3
dbeaver,org.jkiss.dbeaver.model.runtime,DBRBlockingObject,0,0,1,0,12,1,0,0,-1.0,7,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRCondition,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRCreator,0,0,1,0,6,1,0,0,-1.0,3,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRFinder,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRInvoker,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRProcessController,0,0,2,0,7,2,0,0,-1.0,2,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRProcessDescriptor,6,0,18,17,163,35,0,0,0.0,3,6
dbeaver,org.jkiss.dbeaver.model.runtime,DBRProcessListener,0,0,2,0,7,2,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRProgressListener,0,0,1,0,6,1,0,0,-1.0,10,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRProgressMonitor,0,0,9,0,17,9,3,0,-1.0,1548,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRRunnableContext,0,0,1,0,10,1,1,0,-1.0,84,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRRunnableParametrized,0,0,1,0,6,1,0,0,-1.0,6,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRRunnableParametrizedWithProgress,0,0,1,0,6,1,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRRunnableWithProgress,0,0,2,0,11,2,1,0,-1.0,23,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRRunnableWithResult,1,0,1,1,8,1,0,1,0.0,12,0
dbeaver,org.jkiss.dbeaver.model.runtime,DBRShellCommand,10,2,19,19,83,20,0,0,0.0,8,1
dbeaver,org.jkiss.dbeaver.model.runtime,DBRValueProvider,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.runtime,DefaultProgressMonitor,8,0,11,10,89,20,1,1,0.0,0,4
dbeaver,org.jkiss.dbeaver.model.runtime,ProgressState,4,0,1,0,10,1,0,0,0.0,1,0
dbeaver,org.jkiss.dbeaver.model.runtime,LoggingProgressMonitor,2,0,11,11,47,13,0,2,0.7272727272727273,1,1
dbeaver,org.jkiss.dbeaver.model.runtime,LoggingMonitorProxy,2,0,9,9,36,11,0,0,0.7777777777777778,0,1
dbeaver,org.jkiss.dbeaver.model.runtime,MonitorRunnableContext,1,0,2,2,12,2,0,1,0.0,1,2
dbeaver,org.jkiss.dbeaver.model.runtime,OSDescriptor,2,0,2,2,17,3,0,0,0.0,7,1
dbeaver,org.jkiss.dbeaver.model.runtime,PrintStreamProgressMonitor,1,0,3,3,18,3,0,2,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.runtime,ProxyProgressMonitor,1,0,13,13,42,13,3,1,0.3076923076923077,2,2
dbeaver,org.jkiss.dbeaver.model.runtime,RunnableWithResult,2,0,3,3,19,3,0,0,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.runtime,SubTaskProgressMonitor,0,0,3,3,13,3,0,2,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.runtime,SystemJob,1,0,2,1,24,2,0,1,0.0,1,3
dbeaver,org.jkiss.dbeaver.model.runtime,VoidProgressMonitor,0,0,1,1,7,1,0,2,-1.0,5,0
dbeaver,org.jkiss.dbeaver.model.runtime,WriterProgressMonitor,1,0,3,3,18,3,0,2,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.runtime.features,DBRFeature,8,0,18,14,78,18,0,0,0.1111111111111111,16,2
dbeaver,org.jkiss.dbeaver.model.runtime.features,DBRFeatureRegistry,5,0,7,6,63,16,0,0,0.2857142857142857,9,6
dbeaver,org.jkiss.dbeaver.model.runtime.features,DBRFeatureTracker,0,0,3,0,8,3,0,0,-1.0,1,1
dbeaver,org.jkiss.dbeaver.model.runtime.features,DBRNotificationDescriptor,3,0,8,8,34,8,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.runtime.load,AbstractLoadService,3,0,5,3,40,8,1,1,0.6,0,3
dbeaver,org.jkiss.dbeaver.model.runtime.load,DatabaseLoadService,1,0,4,1,21,4,0,2,0.5,0,3
dbeaver,org.jkiss.dbeaver.model.runtime.load,ILoadService,0,0,4,0,10,4,1,0,-1.0,8,1
dbeaver,org.jkiss.dbeaver.model.runtime.load,ILoadVisualizer,0,0,4,0,14,4,0,0,-1.0,5,1
dbeaver,org.jkiss.dbeaver.model.runtime.load,ILoadVisualizerExt,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.secret,DBPSecretHolder,0,0,2,0,7,2,0,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.secret,DBSDefaultTeamProvider,0,0,1,0,3,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSEncryptedObject,0,0,1,0,6,1,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecret,3,0,9,9,35,9,0,0,0.3333333333333333,0,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretBrowser,0,0,4,0,9,4,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretController,4,0,15,0,53,17,1,0,-1.0,12,8
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretObject,0,0,3,0,8,3,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretSubject,0,0,1,0,6,1,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretValue,4,0,12,12,49,13,0,0,0.16666666666666666,5,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSValueEncryptor,0,0,2,0,7,2,0,0,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.secret,DBSSecretControllerAuthorized,0,0,1,0,9,1,0,1,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.security,SMAdminController,0,0,29,0,96,29,0,2,-1.0,0,2
dbeaver,org.jkiss.dbeaver.model.security,SMAuthController,0,0,4,0,6,4,1,0,-1.0,0,1
dbeaver,org.jkiss.dbeaver.model.security,SMAuthCredentialsProfile,4,0,6,6,37,8,0,0,0.0,0,2
dbeaver,org.jkiss.dbeaver.model.security,SMAuthProviderCustomConfiguration,7,0,21,20,80,21,0,0,0.09523809523809523,3,1
dbeaver,org.jkiss.dbeaver.model.security,SMAuthProviderDescriptor,6,0,16,16,68,20,0,0,0.375,0,1
dbeaver,org.jkiss.dbeaver.model.security,SMConstants,8,0,0,0,10,0,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.security,SMController,0,0,20,0,109,20,1,1,-1.0,1,0
dbeaver,org.jkiss.dbeaver.model.security,SMDataSourceGrant,3,0,5,5,25,5,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.security,SMObjectPermissionsGrant,7,0,8,8,40,8,0,0,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.security,Builder,4,0,3,3,18,3,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.security,SMPropertyDescriptor,7,0,16,16,61,16,0,0,0.1875,0,1
dbeaver,org.jkiss.dbeaver.model.security,SMStandardMeta,2,0,0,0,4,0,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.security,SMTokens,2,0,3,3,14,3,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.sql,DBQuotaException,3,0,4,4,23,4,0,0,0.0,0,0
dbeaver,org.jkiss.dbeaver.model.sql,DBSQLException,1,0,2,2,13,2,0,0,0.0,0,1
dbeaver,org.jkiss.dbeaver.model.sql,RowDataReceiver,3,0,7,6,42,11,0,0,0.5714285714285714,2,3
dbeaver,org.jkiss.dbeaver.model.sql,SQLBlockCompletionInfo,6,0,8,7,45,8,0,0,0.0,2,1
dbeaver,org.jkiss.dbeaver.model.sql,SQLBlockCompletions,3,0,2,0,7,2,1,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLBlockCompletionsCollection,5,0,8,6,72,11,0,1,0.0,1,1
dbeaver,org.jkiss.dbeaver.model.sql,SQLConstants,97,97,0,0,105,0,0,0,-1.0,54,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLControlCommand,9,0,14,14,72,17,0,1,0.21428571428571427,6,2
dbeaver,org.jkiss.dbeaver.model.sql,SQLDataTypeConverter,0,0,1,0,6,1,0,0,-1.0,1,3
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialect,7,0,99,0,295,99,1,0,-1.0,76,6
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialectDDLExtension,0,0,12,0,58,12,0,1,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialectInsertReplaceMethod,0,0,4,0,6,4,0,0,-1.0,3,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialectMetadata,0,0,20,0,25,20,0,0,-1.0,5,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialectMetadataRegistry,0,0,4,0,9,4,0,0,-1.0,4,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLDialectSchemaController,0,0,2,0,4,2,0,0,-1.0,0,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLExpressionFormatter,0,0,1,0,3,1,0,0,-1.0,2,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLHelpProvider,0,0,1,0,6,1,0,0,-1.0,2,1
dbeaver,org.jkiss.dbeaver.model.sql,SQLHelpTopic,3,0,7,7,28,7,0,0,0.5714285714285714,2,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLQuery,23,0,56,46,417,109,0,1,0.08928571428571429,38,7
dbeaver,org.jkiss.dbeaver.model.sql,SingleTableMeta,3,0,8,7,35,9,0,0,0.25,2,2
dbeaver,org.jkiss.dbeaver.model.sql,SQLQueryParameter,12,1,19,19,101,26,0,0,0.21052631578947367,5,2
dbeaver,org.jkiss.dbeaver.model.sql,SQLQueryResult,11,0,24,24,108,29,0,0,0.4166666666666667,5,2
dbeaver,org.jkiss.dbeaver.model.sql,ExecuteResult,4,0,8,8,30,8,0,0,0.5,1,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLQueryTransformer,0,0,1,0,6,1,0,0,-1.0,0,3
dbeaver,org.jkiss.dbeaver.model.sql,SQLScriptElement,0,0,7,0,16,7,2,0,-1.0,17,0
dbeaver,org.jkiss.dbeaver.model.sql,SQLSelectItem,5,0,5,4,68,14,0,0,0.0,2,2
